"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1188488704358338567","x1355131147156656129",2021-01-29 12:30:17,"The_Patrioticke","Between renting and buying your own house what do you consider to be the best plan ?

#MasterwaysBrandLaunch https://t.co/HWAsxky8Tc","Twitter for Android",108,,,,FALSE,FALSE,0,0,,,"MasterwaysBrandLaunch",,,,,"http://pbs.twimg.com/media/Es5klwuXMAYIlHQ.jpg","https://t.co/HWAsxky8Tc","https://twitter.com/The_Patrioticke/status/1355131147156656129/photo/1","photo","http://pbs.twimg.com/media/Es5klwuXMAYIlHQ.jpg","https://t.co/HWAsxky8Tc","https://twitter.com/The_Patrioticke/status/1355131147156656129/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/The_Patrioticke/status/1355131147156656129","Mkenya <U+0001F1F0><U+0001F1EA>","Heaven<U+0001F932>","God will provide <U+0001F64F>",,FALSE,11589,9200,0,18585,68126,2019-10-27 16:13:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1188488704358338567/1606898623",,"http://pbs.twimg.com/profile_images/1330691840048328704/zFt0FFbE_normal.jpg"
"x1188488704358338567","x1355116114771062784",2021-01-29 11:30:33,"The_Patrioticke","#MasterwaysBrandLaunch will mark the company’s first brand refresh since its inception in 1996 https://t.co/ZvS1i1IXVX","Twitter for Android",94,,,,FALSE,FALSE,0,0,,,"MasterwaysBrandLaunch",,,,,"http://pbs.twimg.com/media/Es5W6QGWMAAGmUg.jpg","https://t.co/ZvS1i1IXVX","https://twitter.com/The_Patrioticke/status/1355116114771062784/photo/1","photo","http://pbs.twimg.com/media/Es5W6QGWMAAGmUg.jpg http://pbs.twimg.com/media/Es5W67IXMAEvypK.jpg","https://t.co/ZvS1i1IXVX https://t.co/ZvS1i1IXVX","https://twitter.com/The_Patrioticke/status/1355116114771062784/photo/1 https://twitter.com/The_Patrioticke/status/1355116114771062784/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/The_Patrioticke/status/1355116114771062784","Mkenya <U+0001F1F0><U+0001F1EA>","Heaven<U+0001F932>","God will provide <U+0001F64F>",,FALSE,11589,9200,0,18585,68126,2019-10-27 16:13:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1188488704358338567/1606898623",,"http://pbs.twimg.com/profile_images/1330691840048328704/zFt0FFbE_normal.jpg"
"x1188488704358338567","x1355121245029851140",2021-01-29 11:50:56,"The_Patrioticke","Meet  Mr. Bashir and the Company's CEO having a conversation about the journey @MasterwaysRE have gone through. Real motivating and inspirational
#MasterwaysBrandLaunch https://t.co/bOeaW1bZvw","Twitter for Android",192,,,,FALSE,FALSE,0,0,,,"MasterwaysBrandLaunch",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1355117671055040513/pu/img/vlJAzh6i-1I4Y7P-.jpg","https://t.co/bOeaW1bZvw","https://twitter.com/KaIekeh/status/1355118267321475073/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1355117671055040513/pu/img/vlJAzh6i-1I4Y7P-.jpg","https://t.co/bOeaW1bZvw","https://twitter.com/KaIekeh/status/1355118267321475073/video/1",,"x915116553196236800","MasterwaysRE","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/The_Patrioticke/status/1355121245029851140","Mkenya <U+0001F1F0><U+0001F1EA>","Heaven<U+0001F932>","God will provide <U+0001F64F>",,FALSE,11589,9200,0,18585,68126,2019-10-27 16:13:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1188488704358338567/1606898623",,"http://pbs.twimg.com/profile_images/1330691840048328704/zFt0FFbE_normal.jpg"
"x1188488704358338567","x1355142970979332100",2021-01-29 13:17:16,"The_Patrioticke","A capable property director can increase the value of your investment, which is why many veteran real estate investors will tell you that enlisting a good management organization is worth their weight in gold. 

#MasterwaysBrandLaunch","Twitter for Android",139,,,,FALSE,TRUE,0,3,,,,,,,,,,,,,,,,"x3388857136","__ngatia_","en",,,,,,,,,,,,,,,,"x1355142825881591808","A capable property director can increase the value of your investment, which is why many veteran real estate investors will tell you that enlisting a good management organization is worth their weight in gold. 

#MasterwaysBrandLaunch",2021-01-29 13:16:41,"Twitter for Android",3,3,"x3388857136","__ngatia_","Don Pappi",12077,490,8394,"Home & Away","Ask around, I don't have shame.//Rong rende, GGMU, Messi.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/The_Patrioticke/status/1355142970979332100","Mkenya <U+0001F1F0><U+0001F1EA>","Heaven<U+0001F932>","God will provide <U+0001F64F>",,FALSE,11589,9200,0,18585,68126,2019-10-27 16:13:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1188488704358338567/1606898623",,"http://pbs.twimg.com/profile_images/1330691840048328704/zFt0FFbE_normal.jpg"
"x1188488704358338567","x1355128357566996482",2021-01-29 12:19:12,"The_Patrioticke","The future belongs to those who prepare for it today . Do you have any vision to do real estate investment?

#MasterwaysBrandLaunch https://t.co/3TXaFmtcSX","Twitter for Android",131,,,,FALSE,FALSE,1,4,,,"MasterwaysBrandLaunch",,,,,"http://pbs.twimg.com/media/Es5iDaYWMAYxQIN.jpg","https://t.co/3TXaFmtcSX","https://twitter.com/The_Patrioticke/status/1355128357566996482/photo/1","photo","http://pbs.twimg.com/media/Es5iDaYWMAYxQIN.jpg","https://t.co/3TXaFmtcSX","https://twitter.com/The_Patrioticke/status/1355128357566996482/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/The_Patrioticke/status/1355128357566996482","Mkenya <U+0001F1F0><U+0001F1EA>","Heaven<U+0001F932>","God will provide <U+0001F64F>",,FALSE,11589,9200,0,18585,68126,2019-10-27 16:13:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1188488704358338567/1606898623",,"http://pbs.twimg.com/profile_images/1330691840048328704/zFt0FFbE_normal.jpg"
"x1188488704358338567","x1355132026215657475",2021-01-29 12:33:46,"The_Patrioticke","Masterways Properties Limited is re-branding to Masterways Real Estate and changing its
corporate brand identity and messaging.

#MasterwaysBrandLaunch https://t.co/y4xCYMi0mc","Twitter for Android",151,,,,FALSE,FALSE,0,0,,,"MasterwaysBrandLaunch",,,,,"http://pbs.twimg.com/media/Es5lYknW4AMu8ro.jpg","https://t.co/y4xCYMi0mc","https://twitter.com/The_Patrioticke/status/1355132026215657475/photo/1","photo","http://pbs.twimg.com/media/Es5lYknW4AMu8ro.jpg http://pbs.twimg.com/media/Es5lZBAXMAEKqw6.jpg","https://t.co/y4xCYMi0mc https://t.co/y4xCYMi0mc","https://twitter.com/The_Patrioticke/status/1355132026215657475/photo/1 https://twitter.com/The_Patrioticke/status/1355132026215657475/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/The_Patrioticke/status/1355132026215657475","Mkenya <U+0001F1F0><U+0001F1EA>","Heaven<U+0001F932>","God will provide <U+0001F64F>",,FALSE,11589,9200,0,18585,68126,2019-10-27 16:13:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1188488704358338567/1606898623",,"http://pbs.twimg.com/profile_images/1330691840048328704/zFt0FFbE_normal.jpg"
"x1188488704358338567","x1355117341919633409",2021-01-29 11:35:25,"The_Patrioticke",".@MasterwaysRE  Real Estate understands the market with 25 years of experience in the
fields of property management and estate agency. The stage is set

#MasterwaysBrandLaunch https://t.co/fxpfA4z4Rd","Twitter for Android",175,,,,FALSE,FALSE,0,0,,,"MasterwaysBrandLaunch",,,,,"http://pbs.twimg.com/media/Es5YCOZXMAIHSbQ.jpg","https://t.co/fxpfA4z4Rd","https://twitter.com/The_Patrioticke/status/1355117341919633409/photo/1","photo","http://pbs.twimg.com/media/Es5YCOZXMAIHSbQ.jpg","https://t.co/fxpfA4z4Rd","https://twitter.com/The_Patrioticke/status/1355117341919633409/photo/1",,"x915116553196236800","MasterwaysRE","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/The_Patrioticke/status/1355117341919633409","Mkenya <U+0001F1F0><U+0001F1EA>","Heaven<U+0001F932>","God will provide <U+0001F64F>",,FALSE,11589,9200,0,18585,68126,2019-10-27 16:13:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1188488704358338567/1606898623",,"http://pbs.twimg.com/profile_images/1330691840048328704/zFt0FFbE_normal.jpg"
"x1188488704358338567","x1355143088998649859",2021-01-29 13:17:44,"The_Patrioticke","One of the greatest choices you'll make as a proprietor is whether you should enlist a property management company or not. Most property owners prefer to oversee their properties alone or with some help from a representative, usually a resident manager. 

#masterwaysbrandlaunch","Twitter for Android",140,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,,,"x3388857136","__ngatia_","en",,,,,,,,,,,,,,,,"x1355140370741518338","One of the greatest choices you'll make as a proprietor is whether you should enlist a property management company or not. Most property owners prefer to oversee their properties alone or with some help from a representative, usually a resident manager. 

#masterwaysbrandlaunch",2021-01-29 13:06:56,"Twitter for Android",1,2,"x3388857136","__ngatia_","Don Pappi",12077,490,8394,"Home & Away","Ask around, I don't have shame.//Rong rende, GGMU, Messi.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/The_Patrioticke/status/1355143088998649859","Mkenya <U+0001F1F0><U+0001F1EA>","Heaven<U+0001F932>","God will provide <U+0001F64F>",,FALSE,11589,9200,0,18585,68126,2019-10-27 16:13:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1188488704358338567/1606898623",,"http://pbs.twimg.com/profile_images/1330691840048328704/zFt0FFbE_normal.jpg"
"x1188488704358338567","x1355123168487362562",2021-01-29 11:58:34,"The_Patrioticke","Masterways Real Estate is opening 2 new regional offices in Thika Road &amp; Eastlands tomeet the emerging real estate demands in these locations

#MasterwaysBrandLaunch https://t.co/AxvUiQXtOr","Twitter for Android",170,,,,FALSE,FALSE,0,2,,,"MasterwaysBrandLaunch",,,,,"http://pbs.twimg.com/media/Es5dVbRW8AEHiU0.jpg","https://t.co/AxvUiQXtOr","https://twitter.com/The_Patrioticke/status/1355123168487362562/photo/1","photo","http://pbs.twimg.com/media/Es5dVbRW8AEHiU0.jpg","https://t.co/AxvUiQXtOr","https://twitter.com/The_Patrioticke/status/1355123168487362562/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/The_Patrioticke/status/1355123168487362562","Mkenya <U+0001F1F0><U+0001F1EA>","Heaven<U+0001F932>","God will provide <U+0001F64F>",,FALSE,11589,9200,0,18585,68126,2019-10-27 16:13:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1188488704358338567/1606898623",,"http://pbs.twimg.com/profile_images/1330691840048328704/zFt0FFbE_normal.jpg"
"x1188488704358338567","x1355132852439052288",2021-01-29 12:37:03,"The_Patrioticke","You can follow #masterwaysbrandlaunch virtually via this  YouTube link : https://t.co/sibkFobRCB https://t.co/M2QuUoCt6H","Twitter for Android",96,,,,FALSE,FALSE,0,0,,,"masterwaysbrandlaunch",,"youtu.be/ELdztsslVqI","https://t.co/sibkFobRCB","https://youtu.be/ELdztsslVqI","http://pbs.twimg.com/media/Es5mJDWXIAsbnIF.jpg","https://t.co/M2QuUoCt6H","https://twitter.com/The_Patrioticke/status/1355132852439052288/photo/1","photo","http://pbs.twimg.com/media/Es5mJDWXIAsbnIF.jpg","https://t.co/M2QuUoCt6H","https://twitter.com/The_Patrioticke/status/1355132852439052288/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/The_Patrioticke/status/1355132852439052288","Mkenya <U+0001F1F0><U+0001F1EA>","Heaven<U+0001F932>","God will provide <U+0001F64F>",,FALSE,11589,9200,0,18585,68126,2019-10-27 16:13:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1188488704358338567/1606898623",,"http://pbs.twimg.com/profile_images/1330691840048328704/zFt0FFbE_normal.jpg"
"x1188488704358338567","x1355168682935267329",2021-01-29 14:59:26,"The_Patrioticke","What are the qualities of a Successful Property Management Company like @MasterwaysRE? #MasterwaysBrandLaunch","Twitter for Android",122,,,,FALSE,TRUE,0,3,,,"MasterwaysBrandLaunch",,,,,,,,,,,,,"x832533842665803776 x915116553196236800","KaIekeh MasterwaysRE","en",,,,,,,,,,,,,,,,"x1355167625651871747","What are the qualities of a Successful Property Management Company like @MasterwaysRE? #MasterwaysBrandLaunch",2021-01-29 14:55:14,"Twitter for Android",3,3,"x832533842665803776","KaIekeh","KALEKEH",19144,20466,3098,"Machakos, Kenya","Don't slide I'll bore you || 
Manchester United is bae<U+0001F60D> || #MentalHealthAwareness",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/The_Patrioticke/status/1355168682935267329","Mkenya <U+0001F1F0><U+0001F1EA>","Heaven<U+0001F932>","God will provide <U+0001F64F>",,FALSE,11589,9200,0,18585,68126,2019-10-27 16:13:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1188488704358338567/1606898623",,"http://pbs.twimg.com/profile_images/1330691840048328704/zFt0FFbE_normal.jpg"
"x1188488704358338567","x1355134799166357505",2021-01-29 12:44:47,"The_Patrioticke","@teddyeugene @MasterwaysRE Yes they play a very critical role to ensure the company is doing well .
#MasterwaysBrandLaunch","Twitter for Android",95,"x1355134409754738697","x467466542","teddyeugene",FALSE,FALSE,0,0,,,"MasterwaysBrandLaunch",,,,,,,,,,,,,"x467466542 x915116553196236800","teddyeugene MasterwaysRE","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/The_Patrioticke/status/1355134799166357505","Mkenya <U+0001F1F0><U+0001F1EA>","Heaven<U+0001F932>","God will provide <U+0001F64F>",,FALSE,11589,9200,0,18585,68126,2019-10-27 16:13:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1188488704358338567/1606898623",,"http://pbs.twimg.com/profile_images/1330691840048328704/zFt0FFbE_normal.jpg"
"x1188488704358338567","x1355114437179539456",2021-01-29 11:23:53,"The_Patrioticke","Masterways Real Estate currently manages property within Nairobi Metropolitan Area,
Thika, Nyeri, Machakos &amp; Nakuru

#MasterwaysBrandLaunch https://t.co/78jUMG0T3P","Twitter for Android",143,,,,FALSE,FALSE,1,0,,,"MasterwaysBrandLaunch",,,,,"http://pbs.twimg.com/media/Es5VYnSXEAYZAdL.jpg","https://t.co/78jUMG0T3P","https://twitter.com/The_Patrioticke/status/1355114437179539456/photo/1","photo","http://pbs.twimg.com/media/Es5VYnSXEAYZAdL.jpg http://pbs.twimg.com/media/Es5VZGOXUAQG8cx.jpg","https://t.co/78jUMG0T3P https://t.co/78jUMG0T3P","https://twitter.com/The_Patrioticke/status/1355114437179539456/photo/1 https://twitter.com/The_Patrioticke/status/1355114437179539456/photo/1",,,,"et",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/The_Patrioticke/status/1355114437179539456","Mkenya <U+0001F1F0><U+0001F1EA>","Heaven<U+0001F932>","God will provide <U+0001F64F>",,FALSE,11589,9200,0,18585,68126,2019-10-27 16:13:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1188488704358338567/1606898623",,"http://pbs.twimg.com/profile_images/1330691840048328704/zFt0FFbE_normal.jpg"
"x1188488704358338567","x1355142985185427457",2021-01-29 13:17:19,"The_Patrioticke","The @MasterwaysRE's team consists of young, highly motivated and multidisciplinary individuals who are actively involved in consultancy, marketing, development, letting and management of both residential and commercial properties.
#MasterwaysBrandLaunch","Twitter for Android",140,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,,,"x3259697463 x915116553196236800","courtynephilip MasterwaysRE","en",,,,,,,,,,,,,,,,"x1355142424771891200","The @MasterwaysRE's team consists of young, highly motivated and multidisciplinary individuals who are actively involved in consultancy, marketing, development, letting and management of both residential and commercial properties.
#MasterwaysBrandLaunch",2021-01-29 13:15:06,"Twitter Web App",0,2,"x3259697463","courtynephilip","The Chuzen One.",54896,27046,187218,"Kenya","Politics. Governance.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/The_Patrioticke/status/1355142985185427457","Mkenya <U+0001F1F0><U+0001F1EA>","Heaven<U+0001F932>","God will provide <U+0001F64F>",,FALSE,11589,9200,0,18585,68126,2019-10-27 16:13:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1188488704358338567/1606898623",,"http://pbs.twimg.com/profile_images/1330691840048328704/zFt0FFbE_normal.jpg"
"x1188488704358338567","x1355113782285099014",2021-01-29 11:21:17,"The_Patrioticke","As a youth it's advisable to invest more on Real estate

#MasterwaysBrandLaunch https://t.co/5gEL9uzaQ2","Twitter for Android",79,,,,FALSE,FALSE,0,0,,,"MasterwaysBrandLaunch",,,,,"http://pbs.twimg.com/media/Es5UzETXEAI9FgC.jpg","https://t.co/5gEL9uzaQ2","https://twitter.com/The_Patrioticke/status/1355113782285099014/photo/1","photo","http://pbs.twimg.com/media/Es5UzETXEAI9FgC.jpg","https://t.co/5gEL9uzaQ2","https://twitter.com/The_Patrioticke/status/1355113782285099014/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/The_Patrioticke/status/1355113782285099014","Mkenya <U+0001F1F0><U+0001F1EA>","Heaven<U+0001F932>","God will provide <U+0001F64F>",,FALSE,11589,9200,0,18585,68126,2019-10-27 16:13:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1188488704358338567/1606898623",,"http://pbs.twimg.com/profile_images/1330691840048328704/zFt0FFbE_normal.jpg"
"x1188488704358338567","x1355126517316136961",2021-01-29 12:11:53,"The_Patrioticke","For any young person who wishes to do real estate investment then @MasterwaysRE is the right place 

#MasterwaysBrandLaunch https://t.co/EZJBnisStP","Twitter for Android",123,,,,FALSE,FALSE,0,2,,,"MasterwaysBrandLaunch",,,,,"http://pbs.twimg.com/media/Es5gYTxXIAUFEbY.jpg","https://t.co/EZJBnisStP","https://twitter.com/The_Patrioticke/status/1355126517316136961/photo/1","photo","http://pbs.twimg.com/media/Es5gYTxXIAUFEbY.jpg","https://t.co/EZJBnisStP","https://twitter.com/The_Patrioticke/status/1355126517316136961/photo/1",,"x915116553196236800","MasterwaysRE","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/The_Patrioticke/status/1355126517316136961","Mkenya <U+0001F1F0><U+0001F1EA>","Heaven<U+0001F932>","God will provide <U+0001F64F>",,FALSE,11589,9200,0,18585,68126,2019-10-27 16:13:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1188488704358338567/1606898623",,"http://pbs.twimg.com/profile_images/1330691840048328704/zFt0FFbE_normal.jpg"
"x1188488704358338567","x1355137169824886785",2021-01-29 12:54:13,"The_Patrioticke","What do you consider before deciding where to settle?

#MasterwaysBrandLaunch https://t.co/VhHpWoS1qq","Twitter for Android",77,,,,FALSE,FALSE,1,0,,,"MasterwaysBrandLaunch",,,,,"http://pbs.twimg.com/media/Es5qEWiXYAEM4SX.jpg","https://t.co/VhHpWoS1qq","https://twitter.com/The_Patrioticke/status/1355137169824886785/photo/1","photo","http://pbs.twimg.com/media/Es5qEWiXYAEM4SX.jpg","https://t.co/VhHpWoS1qq","https://twitter.com/The_Patrioticke/status/1355137169824886785/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/The_Patrioticke/status/1355137169824886785","Mkenya <U+0001F1F0><U+0001F1EA>","Heaven<U+0001F932>","God will provide <U+0001F64F>",,FALSE,11589,9200,0,18585,68126,2019-10-27 16:13:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1188488704358338567/1606898623",,"http://pbs.twimg.com/profile_images/1330691840048328704/zFt0FFbE_normal.jpg"
"x1188488704358338567","x1355138298797305856",2021-01-29 12:58:42,"The_Patrioticke","You can catch this event live on Facebook or YouTube.
YouTube link :https://t.co/sibkFobRCB

#MasterwaysBrandLaunch https://t.co/OZX39oN619","Twitter for Android",115,,,,FALSE,FALSE,0,0,,,"MasterwaysBrandLaunch",,"youtu.be/ELdztsslVqI","https://t.co/sibkFobRCB","https://youtu.be/ELdztsslVqI","http://pbs.twimg.com/media/Es5rF8QXcAQRXEp.jpg","https://t.co/OZX39oN619","https://twitter.com/The_Patrioticke/status/1355138298797305856/photo/1","photo","http://pbs.twimg.com/media/Es5rF8QXcAQRXEp.jpg","https://t.co/OZX39oN619","https://twitter.com/The_Patrioticke/status/1355138298797305856/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/The_Patrioticke/status/1355138298797305856","Mkenya <U+0001F1F0><U+0001F1EA>","Heaven<U+0001F932>","God will provide <U+0001F64F>",,FALSE,11589,9200,0,18585,68126,2019-10-27 16:13:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1188488704358338567/1606898623",,"http://pbs.twimg.com/profile_images/1330691840048328704/zFt0FFbE_normal.jpg"
"x1188488704358338567","x1355119030131167232",2021-01-29 11:42:08,"The_Patrioticke",".@MasterwaysRE   have overhauled their  entire brand identity, to a stronger, more visible image thatrepresents who we currently are, and wish to be going forward

#MasterwaysBrandLaunch https://t.co/mmr6uueRWw","Twitter for Android",187,,,,FALSE,FALSE,0,0,,,"MasterwaysBrandLaunch",,,,,"http://pbs.twimg.com/media/Es5ZkfkXYAAouh9.jpg","https://t.co/mmr6uueRWw","https://twitter.com/The_Patrioticke/status/1355119030131167232/photo/1","photo","http://pbs.twimg.com/media/Es5ZkfkXYAAouh9.jpg","https://t.co/mmr6uueRWw","https://twitter.com/The_Patrioticke/status/1355119030131167232/photo/1",,"x915116553196236800","MasterwaysRE","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/The_Patrioticke/status/1355119030131167232","Mkenya <U+0001F1F0><U+0001F1EA>","Heaven<U+0001F932>","God will provide <U+0001F64F>",,FALSE,11589,9200,0,18585,68126,2019-10-27 16:13:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1188488704358338567/1606898623",,"http://pbs.twimg.com/profile_images/1330691840048328704/zFt0FFbE_normal.jpg"
"x1188488704358338567","x1355143002000412679",2021-01-29 13:17:23,"The_Patrioticke","@RonnyReagan10 @MasterwaysRE 25 years and still getting better. They have been doing such a good job that ought to be appreciated. @MasterwaysRE 
#MasterwaysBrandLaunch","Twitter for Android",140,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,,,"x2908441477 x1051034900055379968 x915116553196236800","EvyonK RonnyReagan10 MasterwaysRE","en",,,,,,,,,,,,,,,,"x1355141982297972741","@RonnyReagan10 @MasterwaysRE 25 years and still getting better. They have been doing such a good job that ought to be appreciated. @MasterwaysRE 
#MasterwaysBrandLaunch",2021-01-29 13:13:20,"Twitter for Android",0,2,"x2908441477","EvyonK","Yvonne",81628,1553,398633,"Nairobi, Kenya<U+0001F1F0><U+0001F1EA>","I am not where I need to be but I thank God I'm not where I used to be,I have not arrived but I'm on my way <U+0001F64F>/Ambitious <U+2661>/ ¤Radio Bae¤ #MileleFM",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/The_Patrioticke/status/1355143002000412679","Mkenya <U+0001F1F0><U+0001F1EA>","Heaven<U+0001F932>","God will provide <U+0001F64F>",,FALSE,11589,9200,0,18585,68126,2019-10-27 16:13:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1188488704358338567/1606898623",,"http://pbs.twimg.com/profile_images/1330691840048328704/zFt0FFbE_normal.jpg"
"x1188488704358338567","x1355158294948667398",2021-01-29 14:18:09,"The_Patrioticke","The launch is ongoing. What is your take on real estate investment?

#MasterwaysBrandLaunch https://t.co/67lh5CLbCD","Twitter for Android",91,,,,FALSE,FALSE,0,0,,,"MasterwaysBrandLaunch",,,,,"http://pbs.twimg.com/media/Es59R-_XIAI4vWZ.jpg","https://t.co/67lh5CLbCD","https://twitter.com/The_Patrioticke/status/1355158294948667398/photo/1","photo","http://pbs.twimg.com/media/Es59R-_XIAI4vWZ.jpg","https://t.co/67lh5CLbCD","https://twitter.com/The_Patrioticke/status/1355158294948667398/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/The_Patrioticke/status/1355158294948667398","Mkenya <U+0001F1F0><U+0001F1EA>","Heaven<U+0001F932>","God will provide <U+0001F64F>",,FALSE,11589,9200,0,18585,68126,2019-10-27 16:13:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1188488704358338567/1606898623",,"http://pbs.twimg.com/profile_images/1330691840048328704/zFt0FFbE_normal.jpg"
